word,NETFLIX_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JPDB,KOKUGOJITEN,MONODICTS,NAROU,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
警部,4,1,2,4,3,3,1,4,4,4,1,4,4,2,2,3,2,2,2,2,5,4,1,1,4,2,1,1,1,1,1,4,1,3,2,1
无,4,3,3,1,1,4,4,3,1,4,1,4,1,4,4,1,2,2,3,1,2,2,1,2,4,4,1,1,3,1,4,4,1,3,1,1
大佐,4,1,4,4,2,2,2,3,4,4,1,4,4,4,3,3,4,4,3,2,4,4,2,2,4,2,1,1,1,2,1,3,2,4,2,2
何と,4,1,1,4,1,4,2,4,4,1,3,1,4,1,1,1,1,1,1,3,1,1,3,1,5,4,4,2,2,1,1,1,1,2,3,2
おいおい,4,3,1,4,3,1,1,4,4,1,2,1,3,2,1,2,2,2,2,4,1,1,3,1,3,4,5,1,1,2,1,1,2,1,3,2
おじいちゃん,4,1,1,5,1,1,1,4,4,1,1,1,3,1,1,1,1,1,1,3,1,1,3,1,3,1,4,1,1,1,1,1,1,1,3,1
歌声,4,3,2,3,3,2,3,3,3,3,1,3,2,2,4,3,2,2,4,3,2,3,2,1,2,3,1,1,1,2,1,3,3,2,2,2
ブラック,4,4,4,4,1,3,4,3,4,4,1,1,3,1,1,3,4,4,4,2,4,4,2,5,3,3,4,3,2,4,5,3,3,4,4,4
ウォン,4,2,3,2,1,1,2,2,4,4,1,4,1,1,2,1,1,1,2,1,2,2,1,3,1,2,3,1,1,1,1,1,1,2,3,3
来週,4,4,1,4,2,2,4,4,4,4,1,4,2,3,4,3,3,3,4,3,4,4,3,1,2,4,1,1,1,3,1,3,3,1,4,4
随分,4,5,1,4,5,4,4,5,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,1,5,4,5,2,2,5,4,4,5,1,3,3
ショック,4,4,3,4,1,3,4,4,4,4,1,1,4,1,1,4,4,4,4,4,4,4,4,3,4,4,5,2,2,4,1,4,4,3,4,4
マイ,4,4,4,4,1,3,3,1,4,4,1,1,2,3,5,3,4,4,3,3,3,3,1,5,1,2,4,2,2,4,1,3,4,3,3,3
麻薬,4,3,3,2,1,2,3,3,4,4,1,4,3,2,1,3,2,2,1,3,5,4,3,2,3,2,1,2,2,3,1,3,3,3,3,3
勘弁,4,3,1,4,3,2,2,4,4,4,1,4,3,4,4,3,4,4,4,4,4,4,4,1,3,4,2,1,1,4,1,3,4,1,3,3
日間,4,4,4,3,4,3,1,2,4,4,1,4,4,3,3,4,3,4,3,3,4,4,4,1,2,3,1,4,3,4,3,4,3,4,4,4
何もかも,4,1,1,4,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,4,1,1,4,1,4,1,4,1,2,1,1,1,1,1,3,1
テーマ,4,4,5,3,1,4,5,3,4,4,1,1,3,1,1,4,3,3,3,3,3,3,1,4,3,3,4,3,3,2,1,4,3,5,5,5
ブルー,4,4,4,4,1,3,4,3,4,4,1,1,3,1,1,4,4,4,3,2,4,4,1,5,3,3,4,2,2,4,4,3,3,4,3,4
こうやって,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,3,1,1,1,1,1,1,1,1,5,1
ビデオ,4,4,4,3,1,4,4,3,4,4,1,1,3,1,1,3,3,3,4,3,4,4,1,5,3,3,4,3,2,2,1,3,3,4,4,4
ブルマ,4,1,1,4,1,1,1,1,4,3,1,1,1,1,1,1,4,4,1,3,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1
ネズミ,4,1,2,4,1,1,1,3,4,4,1,1,3,1,1,1,3,4,3,3,4,4,1,2,3,3,4,3,3,1,3,3,1,3,3,3
閉まる,4,1,1,4,1,1,2,5,4,3,1,1,3,1,1,4,3,3,4,3,1,1,3,1,5,4,3,3,2,1,1,3,1,1,3,3
対決,4,1,4,4,2,2,2,3,4,4,1,4,3,4,4,3,4,4,4,3,3,3,3,2,3,4,1,1,2,3,1,3,3,4,3,3
お姉ちゃん,4,1,1,5,1,1,1,5,4,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,3,4,4,1,1,1,1,1,1,1,3,1
おしまい,4,1,1,4,1,2,2,4,4,1,1,1,3,1,1,1,1,1,1,4,1,1,5,1,4,4,5,2,2,1,3,1,1,1,3,3
抑える,4,1,3,4,1,1,4,4,4,4,1,1,4,1,1,4,4,4,4,4,1,1,5,1,4,4,4,3,3,1,4,4,1,4,4,4
議員,4,3,5,3,3,4,4,4,4,4,1,4,3,2,2,3,2,2,2,1,4,4,2,2,3,2,1,4,4,3,4,3,2,5,4,4
ねぇ,4,1,1,5,1,1,3,1,4,4,1,1,4,1,1,1,5,5,4,5,5,5,1,1,1,4,1,1,1,1,5,4,1,2,5,5
あんなに,4,1,1,4,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,4,1,1,5,1,4,3,1,1,1,1,1,1,1,1,4,1
アイス,4,5,4,4,1,3,4,1,4,4,1,1,2,1,1,4,4,4,4,4,4,4,1,3,1,3,4,3,1,4,1,3,4,3,3,4
すか,4,1,2,5,1,1,2,5,4,1,3,2,2,2,2,2,1,1,3,4,2,2,1,1,4,1,1,2,2,2,1,2,3,2,4,2
斗,4,5,3,4,3,5,5,3,4,3,5,3,3,3,4,3,3,3,4,4,2,5,1,5,2,2,5,4,4,1,5,4,3,4,5,1
なのだ,4,1,1,4,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,4,1,1,2,1,1,1,1,1,3,1
馬場,4,2,3,4,3,2,2,4,4,2,3,2,3,1,3,2,3,3,3,2,1,4,1,3,3,3,1,3,3,1,1,2,2,3,1,2
ホ,4,1,3,3,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,3,3,3,1,3,1,4,1,3,2,1,3,1,1,3,2,2
山岡,4,1,2,4,2,1,1,2,4,1,1,1,3,1,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,2,1,1
田中,4,1,4,4,3,3,3,4,4,1,1,1,4,1,1,3,4,4,5,3,1,2,2,4,4,2,1,3,3,1,1,4,1,5,3,4
相棒,4,3,2,4,3,2,2,3,4,4,1,4,3,4,4,3,4,4,4,3,4,4,2,3,3,3,1,1,1,3,3,3,3,3,2,3
ハル,4,4,3,3,1,2,2,1,4,1,1,1,3,3,5,1,3,3,5,3,3,3,1,4,1,1,1,2,1,1,1,4,1,3,2,2
動画,4,4,4,3,1,3,5,4,4,4,1,4,1,3,3,1,3,3,3,3,3,3,4,3,1,3,1,1,3,3,3,3,3,4,5,5
恋しい,4,2,1,3,1,2,2,3,4,4,4,4,3,2,2,3,2,2,2,3,1,1,4,1,2,2,1,3,3,2,3,3,3,2,2,2
ロシア,4,4,5,3,3,4,4,3,4,1,1,1,4,1,1,3,1,2,3,2,4,4,1,5,4,2,4,5,4,1,3,4,1,5,4,4
子ども,4,1,4,4,1,1,4,4,4,4,1,1,4,1,1,1,4,4,4,3,4,4,4,2,4,4,3,2,4,1,4,5,1,4,5,5
エド,4,4,3,3,1,4,1,1,4,1,1,1,2,4,2,1,4,4,1,2,4,4,1,4,1,1,1,1,1,1,1,2,1,2,1,2
ご飯,4,1,2,4,1,1,3,4,4,4,1,1,3,1,1,3,4,4,4,4,3,3,5,1,3,4,4,2,2,1,3,4,1,2,4,5
ありがたい,4,4,1,4,1,3,2,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,4,4,5,3,3,4,4,4,4,1,4,4
決まり,4,4,3,4,1,2,3,1,4,4,1,4,2,4,4,3,4,4,4,4,4,4,3,1,1,4,2,2,2,3,1,3,4,1,3,3
ガス,4,4,4,4,3,4,4,4,4,4,1,1,4,1,1,4,4,4,3,2,4,4,1,4,4,3,4,4,4,4,3,4,3,4,3,4
この先,4,1,1,4,1,1,3,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,3,4,1,1,1,1,5,1,1,1,3,4
保,4,1,3,3,5,2,2,3,3,2,1,2,4,2,1,3,2,2,1,1,4,4,3,2,3,2,1,5,5,2,1,3,1,4,2,2
奥様,4,1,1,4,4,3,3,4,4,1,1,1,3,1,1,1,1,1,1,2,1,1,4,1,3,3,1,2,2,1,1,1,1,2,1,3
ミン,4,1,2,2,1,1,1,1,4,4,1,4,2,1,1,1,3,3,1,4,2,2,1,3,1,2,2,2,2,2,3,2,1,2,2,1
一つ,4,1,1,5,1,5,1,5,4,1,1,1,5,1,1,1,1,1,1,5,2,2,5,1,5,4,5,5,5,1,1,1,1,5,5,1
独り,4,1,3,3,1,2,2,4,4,4,1,4,3,3,4,4,3,3,3,3,4,4,3,1,5,3,5,2,3,3,4,3,3,4,3,3
バイト,4,5,3,4,1,3,4,3,4,4,1,1,3,1,1,3,3,3,5,4,3,3,1,2,1,4,5,2,2,3,3,4,4,3,3,4
金田一,4,1,2,4,1,1,1,3,4,1,1,1,4,1,1,2,2,2,1,1,3,3,1,1,4,1,1,1,1,1,1,3,1,3,1,1
頂く,4,5,1,5,1,5,5,5,4,4,5,5,4,5,5,5,4,4,4,4,1,1,5,1,5,5,5,2,2,5,4,4,5,2,5,5
ライト,4,3,4,4,1,3,4,3,4,4,1,1,3,1,1,4,4,4,3,3,4,4,1,5,3,3,4,3,2,3,4,4,3,4,4,4
下りる,4,5,1,4,1,4,4,4,4,4,5,4,4,4,4,1,4,4,4,4,1,1,3,1,4,4,5,2,3,5,3,4,5,2,3,3
タイミング,4,4,3,4,1,3,4,4,4,4,1,1,3,1,1,4,4,4,4,4,4,4,4,1,3,4,5,1,2,4,3,4,4,3,4,4
住,4,2,2,2,5,2,2,2,2,2,4,2,3,2,2,3,2,2,2,3,5,5,3,1,2,3,4,4,4,2,1,3,2,3,2,1
デザイン,4,4,5,3,1,4,5,4,4,4,1,1,3,1,1,3,3,3,4,4,3,3,3,4,3,3,5,3,3,4,3,4,4,5,5,5
続き,4,3,4,4,1,3,5,1,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,1,1,4,3,2,2,4,3,4,4,2,3,4
ジェイ,4,2,3,3,1,1,1,2,4,1,1,1,3,1,1,2,1,1,1,4,4,4,1,4,2,1,3,1,1,1,1,2,1,3,2,2
ジョージ,4,3,4,2,1,3,3,2,4,1,1,1,3,1,1,3,2,2,3,1,4,4,1,5,3,1,3,1,2,1,1,3,1,4,4,3
お嬢様,4,1,1,4,1,1,2,4,4,1,1,1,3,1,1,1,1,1,1,4,1,1,5,1,3,3,2,1,1,1,1,1,1,2,2,2
ノック,4,3,2,4,1,2,2,4,4,3,1,1,4,1,1,4,2,2,4,4,4,4,1,1,4,4,5,1,1,4,1,4,4,2,2,3
バン,4,2,3,4,1,2,2,1,4,4,1,1,3,1,1,3,4,4,3,3,4,4,1,4,1,3,4,3,3,4,1,3,2,3,3,3
ねー,4,1,1,4,1,1,2,1,4,3,1,1,4,1,1,1,4,4,5,5,4,4,1,1,1,3,1,1,1,1,3,4,1,1,5,5
人質,4,1,3,4,2,2,2,4,4,4,1,4,3,4,3,3,4,4,3,3,4,4,3,1,3,4,1,2,2,4,1,3,3,3,2,2
匂い,4,5,2,4,1,4,4,1,4,4,1,4,4,4,4,4,4,4,4,5,4,4,5,1,1,4,4,2,2,5,3,4,5,2,4,4
重,4,5,5,4,5,4,4,1,3,4,4,4,4,4,3,5,4,4,3,3,4,4,3,2,2,3,4,5,5,4,3,4,4,5,4,4
心から,4,1,1,4,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,4,1,1,4,1,4,4,2,2,3,1,1,1,1,2,3,1
なんとか,4,1,1,4,1,4,1,5,4,1,1,1,4,1,1,1,1,1,1,5,1,1,4,1,5,4,5,2,2,1,1,1,1,2,4,1
通じる,4,1,3,4,1,3,2,4,4,3,1,1,4,1,1,5,3,3,3,4,1,1,3,1,4,4,2,4,4,1,1,3,1,4,4,3
ソース,4,4,4,3,1,3,4,3,4,4,1,1,2,1,1,3,4,4,4,3,3,3,1,3,2,3,4,3,3,4,1,3,3,3,3,5
村人,4,2,2,3,3,2,2,3,4,3,1,3,3,3,4,3,3,3,4,3,3,3,3,1,3,3,1,1,1,4,4,3,2,2,3,3
明,4,1,4,4,5,2,2,4,3,3,3,1,4,2,2,1,2,2,2,4,2,2,2,4,4,3,3,5,5,1,3,4,2,4,3,4
ソ,4,1,3,3,1,2,2,1,4,1,1,1,3,1,1,1,3,3,3,2,4,4,1,3,1,3,3,4,3,1,1,3,1,3,3,2
ダム,4,3,4,4,1,3,3,2,4,3,1,1,3,1,1,2,1,1,2,2,3,3,1,4,3,2,4,4,3,2,1,2,2,5,5,3
わざと,4,4,2,4,1,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,5,3,3,4,1,4,4,2,4,3
インド,4,4,5,3,3,4,4,3,4,1,1,1,4,1,1,4,3,3,2,2,4,4,1,5,4,2,4,5,5,1,3,4,1,4,3,4
叫び声,4,1,1,3,1,2,2,3,4,3,1,3,4,2,4,4,2,2,4,3,3,3,3,1,3,3,1,1,1,4,4,3,3,1,2,2
産む,4,2,2,4,1,2,3,4,4,4,1,4,3,5,4,4,3,4,4,3,3,3,4,1,4,3,4,3,3,1,3,4,1,3,3,3
着替える,4,4,1,4,1,3,3,4,4,4,4,4,3,3,4,4,3,3,4,4,1,1,4,1,4,4,2,1,1,4,3,4,5,1,3,3
ていう,4,1,1,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,5,1,1,1,1,1,4,1
まいる,4,4,1,4,1,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,5,4,5,4,3,4,4,4,4,2,4,5
大金,4,1,2,3,4,2,3,4,4,4,1,4,3,3,2,3,3,3,2,2,4,4,3,1,3,3,1,2,2,3,4,3,2,2,2,2
朋友,4,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1
桜木,4,1,1,3,1,1,1,3,4,3,1,3,2,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,1,2,1,1
シーン,4,4,4,4,1,3,4,3,4,4,1,1,3,1,1,4,3,3,4,3,3,3,1,3,3,3,4,2,2,3,1,4,4,4,5,5
ため息,4,1,1,4,1,1,2,5,4,3,1,1,4,1,1,4,3,3,4,4,3,3,4,1,3,3,2,2,2,1,1,4,1,1,2,2
遅刻,4,3,1,4,2,2,3,4,4,4,1,4,3,4,4,3,4,4,4,4,4,4,4,1,3,4,2,1,2,2,1,3,4,2,2,3
お世話,4,1,1,4,1,1,4,3,4,1,1,1,3,1,1,1,1,1,1,4,1,1,4,1,2,3,1,2,2,1,4,1,1,1,3,3
動ける,4,1,1,4,1,2,1,1,4,4,1,1,3,1,1,1,5,5,4,4,1,1,5,1,1,1,1,2,2,1,4,4,1,2,3,3
年生,4,1,1,4,3,1,4,4,4,1,1,1,4,1,1,1,1,1,1,3,1,1,3,1,3,2,1,1,2,1,1,1,1,4,4,4
代わり,4,5,4,4,1,4,4,1,4,5,1,5,4,4,4,4,4,5,5,4,4,4,5,1,2,4,4,4,4,5,5,4,5,4,4,4
相変わらず,4,1,1,4,1,3,3,4,4,1,1,1,4,1,1,1,1,1,1,4,1,1,4,1,4,4,4,1,1,1,4,1,1,2,3,3
ハート,4,4,4,4,1,2,3,3,4,4,1,1,3,1,1,4,4,4,4,3,4,4,1,5,3,4,4,1,1,3,1,3,3,4,3,4
ナイフ,4,4,3,4,1,3,3,1,4,4,1,1,4,1,1,4,4,4,3,4,4,4,1,2,1,3,5,2,2,4,1,4,4,3,3,3
告,4,1,1,2,5,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,3,3,2,1,2,2,1,3,3,1,3,1,1,1,2,1
ポ,4,1,2,4,1,1,2,1,4,1,1,1,3,1,1,1,1,1,1,4,2,3,1,2,1,3,1,2,2,1,1,1,1,3,3,4
地元,4,4,5,4,2,4,4,4,4,4,1,4,3,3,4,4,3,3,4,3,4,4,3,3,3,3,1,1,2,3,1,4,4,4,4,4
非常に,4,1,1,4,1,1,1,4,4,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,4,1,1,4,5,1,1,1,1,1,5,1
バッグ,4,4,3,3,1,3,4,4,4,4,1,1,4,1,1,4,2,2,3,3,4,4,1,2,4,3,4,2,2,4,3,4,4,2,4,4
始まり,4,4,4,4,1,3,4,1,4,4,1,4,3,4,4,4,4,4,4,4,4,4,4,1,1,4,4,2,3,4,3,3,4,3,3,4
すく,4,3,1,4,1,2,3,3,4,4,4,4,3,3,4,4,4,4,4,4,2,2,4,1,3,3,4,4,4,3,3,3,4,3,3,3
セ,4,1,3,4,1,1,1,1,4,1,1,1,3,1,1,1,1,1,1,2,2,2,1,4,1,2,1,4,2,1,3,1,1,3,3,4
おかえり,4,1,1,4,1,2,1,5,4,1,1,1,2,1,1,1,1,1,1,2,1,1,4,1,3,4,5,2,1,1,3,1,1,1,2,2
キレイ,4,1,1,4,1,1,1,3,4,4,1,1,2,1,1,1,3,3,4,3,4,4,1,1,1,3,5,1,1,1,4,3,1,1,3,4
まとも,4,1,2,4,2,1,3,1,4,4,1,1,4,1,1,4,4,4,4,4,4,4,1,1,1,4,5,2,3,1,3,4,1,2,4,3
待,4,1,1,3,5,1,1,1,4,4,1,1,2,1,1,3,2,2,3,3,5,5,3,1,1,1,1,3,4,1,4,2,1,2,2,2
チェック,4,5,3,4,1,4,5,4,4,4,1,1,3,1,1,4,3,4,4,4,4,4,4,2,3,4,5,2,2,4,5,4,4,3,4,5
ノー,4,4,3,4,1,3,3,4,4,4,1,1,3,1,1,4,4,4,4,3,4,4,1,4,3,3,1,3,2,4,1,3,4,3,4,3
カット,4,4,4,4,1,3,4,1,4,4,1,1,3,1,1,4,3,3,4,3,4,4,1,3,1,3,4,3,2,3,4,3,3,4,5,4
かつて,4,2,5,4,1,4,4,4,4,4,5,4,4,5,3,5,5,5,3,4,4,4,1,5,4,4,5,4,4,4,4,4,4,5,4,4
クズ,4,1,1,3,1,1,1,4,4,4,1,1,2,1,1,1,4,4,3,2,4,4,1,1,2,3,4,2,1,1,1,3,1,1,3,2
菜,4,3,2,4,4,2,2,3,4,2,3,4,3,4,4,2,3,3,4,4,5,5,1,4,2,2,5,4,3,5,5,4,3,3,3,2
ポンド,4,3,4,2,1,2,3,2,4,4,1,1,3,1,1,3,2,2,1,1,4,4,1,3,3,1,3,3,3,2,1,2,2,3,2,3
片づける,4,1,1,4,1,1,2,4,4,4,1,1,4,1,1,4,4,4,4,3,1,1,3,1,4,4,3,1,2,1,1,3,1,1,1,2
チョッパー,4,1,1,3,1,1,1,1,4,3,1,1,1,1,1,1,4,4,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
いらっしゃい,4,1,1,4,1,1,1,5,4,1,1,1,3,1,1,1,1,1,1,3,1,1,4,1,4,2,1,1,1,1,1,1,1,1,1,1
もので,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,3,1,4,5,1,1,1,1,1,4,1
よーし,4,1,1,4,1,1,1,4,4,4,1,1,2,1,1,1,4,5,4,3,3,3,1,1,2,4,5,1,1,1,4,2,1,1,3,4
シシ,4,1,1,3,1,1,1,1,4,2,1,1,1,1,1,1,3,3,3,1,3,2,1,1,1,1,1,2,1,1,1,2,1,1,3,1
トーマス,4,3,4,1,1,2,2,1,4,1,1,1,2,1,1,2,3,3,1,1,4,4,1,5,2,1,3,1,1,1,1,2,1,3,3,2
知らせ,4,3,2,4,1,3,2,1,4,4,1,4,3,3,3,4,3,4,3,3,4,4,2,1,1,3,2,3,3,4,3,3,4,2,4,3
田村,4,1,3,4,1,1,2,4,4,1,1,1,3,1,1,2,1,1,3,1,1,1,1,3,3,1,1,2,3,1,1,3,1,4,2,3
ほぼ,4,2,5,4,2,1,1,4,4,4,1,1,4,1,1,4,4,4,4,4,4,4,1,2,4,4,5,4,4,1,3,4,2,5,5,5
クマ,4,2,2,4,1,1,1,1,4,4,1,1,2,2,3,1,3,3,3,3,4,4,1,2,1,3,4,3,2,1,1,3,1,3,3,3
阿良,4,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1
実に,4,1,1,4,1,1,1,4,4,1,3,1,4,1,1,1,1,1,1,4,1,1,4,1,5,4,3,3,3,1,1,1,1,2,3,1
ご主人,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,3,2,1,1,1,1,1,1,1,2,1
ランチ,4,4,2,4,1,3,4,4,4,4,1,1,3,1,1,3,3,3,2,2,4,4,1,2,3,3,4,1,1,2,1,3,3,2,2,3
あぁ,4,1,1,5,1,1,1,1,4,4,1,1,3,1,1,1,5,5,5,5,5,5,1,1,1,4,1,1,1,1,4,5,1,1,5,5
代わる,4,1,3,4,1,1,2,4,4,4,1,1,3,1,1,1,4,4,4,4,1,1,3,1,4,4,4,4,4,1,4,4,1,4,3,3
優,4,2,3,4,5,1,2,4,4,2,1,2,3,3,2,1,4,4,4,4,2,2,4,3,2,3,4,3,2,2,3,4,2,4,2,2
少佐,4,1,3,3,2,2,1,3,4,4,1,4,4,3,4,3,3,3,4,2,4,4,1,2,4,2,1,1,1,2,1,3,2,3,3,2
はーい,4,1,1,4,1,1,1,1,4,4,1,1,2,1,1,1,4,4,5,4,3,3,1,1,1,4,5,1,1,1,4,3,1,1,4,4
見た目,4,1,1,4,1,3,1,4,4,1,1,1,3,1,1,1,1,1,1,4,1,1,4,1,3,4,1,2,2,4,1,1,4,3,4,1
いい感じ,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,4,2,1,1,1,1,1,1,1,3,1
ミスター,4,3,3,4,1,2,2,3,4,4,1,1,3,1,1,3,4,4,3,2,4,4,1,4,3,3,4,1,1,2,1,3,2,3,3,2
本日,4,4,1,4,3,3,5,4,4,4,1,4,3,4,4,3,4,4,4,4,4,4,4,1,3,4,1,2,2,4,4,3,4,2,4,5
カー,4,4,4,4,1,3,4,4,4,4,1,1,3,1,1,4,3,3,3,2,4,4,1,4,4,4,3,3,2,3,1,4,3,4,4,4
楽しめる,4,1,3,3,1,4,4,1,4,4,1,1,2,1,1,1,3,3,4,3,1,1,4,1,1,1,1,1,2,1,4,3,1,2,4,4
せめて,4,4,1,4,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,4,4,5,2,2,4,4,4,5,1,3,3
追いかける,4,1,2,4,1,1,2,4,4,4,1,1,4,1,1,4,4,4,4,4,1,1,4,1,4,4,2,2,3,1,3,4,1,3,4,3
日々,4,4,3,4,1,4,5,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,2,4,4,1,3,3,4,4,4,4,4,4,4
ですが,4,1,1,4,1,3,1,5,4,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,5,5,1,2,1,1,1,1,1,1,4,1
エリック,4,2,3,1,1,2,2,4,4,1,1,1,1,2,1,1,2,2,1,1,4,4,1,5,1,1,3,1,1,1,1,2,1,3,1,2
グレイ,4,1,3,3,1,1,2,3,4,1,1,1,2,1,1,1,4,5,1,1,4,4,1,4,3,2,3,1,1,1,1,3,1,3,2,2
レストラン,4,4,4,4,1,3,4,4,4,4,1,1,4,1,1,4,3,3,3,3,4,4,2,4,4,3,4,2,3,3,3,4,3,4,4,4
祖母,4,2,3,2,4,3,3,3,4,4,1,4,4,2,4,4,2,2,4,3,4,4,2,2,4,3,2,3,2,3,1,4,3,3,1,3
チー,4,1,2,3,3,1,1,3,4,4,1,4,2,2,3,2,2,2,3,1,2,2,1,2,2,1,1,2,2,1,1,2,1,2,3,1
パス,4,5,4,4,1,3,4,3,4,4,1,1,3,1,1,3,4,4,3,3,4,4,1,4,3,4,4,3,2,3,1,3,3,3,3,3
佐藤,4,1,4,4,1,2,3,4,4,2,1,1,4,1,1,3,3,3,4,3,1,1,3,5,4,2,2,3,3,1,4,4,1,5,4,4
どける,4,1,1,4,1,1,1,1,4,4,1,1,2,1,1,1,4,4,3,3,1,1,1,1,1,3,2,3,2,1,1,2,1,1,3,2
なー,4,1,1,4,1,1,3,1,4,4,1,1,4,1,1,1,4,4,4,5,3,4,1,1,1,4,1,1,1,1,4,4,1,1,4,5
希,4,4,3,4,4,4,4,1,4,5,4,5,3,2,2,2,2,2,3,4,5,5,4,3,1,3,1,2,2,2,4,4,2,3,2,2
イギリス,4,4,5,3,3,4,4,3,4,1,1,1,4,1,1,4,3,3,4,2,4,4,1,5,4,3,4,5,5,1,3,4,1,5,4,4
お祝い,4,1,1,4,1,1,3,4,4,1,1,1,3,1,1,1,1,1,1,3,1,1,3,1,2,3,2,1,2,1,1,1,1,1,2,3
お腹,4,1,1,4,1,1,4,5,4,4,1,1,3,1,1,4,3,4,4,5,4,4,5,1,4,4,5,2,2,1,3,4,1,2,4,4
君ら,4,1,1,3,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1
いいかげん,4,1,1,4,2,1,1,4,4,1,1,1,3,1,1,1,1,1,1,3,1,1,2,1,3,4,4,3,3,4,1,1,4,1,3,1
看護師,4,1,1,4,1,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,2,2,1,1,2,1,1,1,1,1,3,3
ネコ,4,1,3,4,1,1,1,3,4,4,1,1,3,1,1,1,3,4,4,4,3,3,1,3,3,3,4,3,2,1,1,3,1,3,3,3
造,4,1,3,3,5,1,1,2,4,2,1,1,4,1,1,3,2,2,2,1,4,4,1,1,2,2,1,3,4,1,1,3,1,4,3,2
ケン,4,5,3,4,1,3,1,1,4,2,1,1,3,3,3,1,3,3,2,2,3,3,1,4,1,1,4,3,3,1,1,3,1,3,3,3
ブロック,4,4,4,4,1,3,4,3,4,4,1,1,3,1,1,3,4,4,3,3,4,4,2,4,3,3,4,3,3,3,4,3,3,4,4,4
キョン,4,2,1,1,1,1,1,1,4,3,1,3,1,1,5,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
ボタン,4,4,4,4,3,4,5,3,4,4,1,1,4,2,1,4,3,3,4,4,4,4,1,2,4,3,5,3,3,3,4,4,4,4,5,5
仲良く,4,4,2,4,1,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,3,4,3,1,1,4,4,4,5,2,3,4
将,4,1,3,4,4,2,3,2,3,3,1,3,4,3,3,3,3,3,3,4,4,4,1,4,3,3,4,3,3,4,4,4,3,4,3,2
週末,4,4,3,3,1,3,4,3,4,4,1,4,2,2,3,3,2,2,3,3,4,4,3,2,2,3,1,1,1,2,1,3,3,3,3,3
男子生徒,4,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1
サイズ,4,4,4,3,1,4,5,3,4,4,1,1,3,1,1,3,3,3,4,4,4,4,1,3,3,4,5,2,3,4,3,4,4,5,4,4
