word,hiragana,katakana,BCCWJ_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
何等,なんら,ナンラ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
としたら,としたら,トシタラ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1
喋る,しゃべる,シャベル,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,4,3,2,2,5,4,4,5,4,4,3,3,4,4,1,1,2,4,1,3,4,4,5,3,5,4,5,4,4,5,5,5,5,4,3,4,2,4,4,3,5,3,5,4
残り,のこり,ノコリ,4,4,4,4,5,4,3,5,4,4,4,4,4,4,4,4,4,1,4,1,5,5,1,4,4,4,4,4,4,4,4,4,5,5,4,4,1,1,4,4,2,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
相互,そうご,ソウゴ,4,2,2,3,3,4,3,4,3,2,3,2,2,2,2,4,1,4,4,1,2,2,1,2,3,2,2,3,2,2,2,2,3,3,4,3,1,3,1,1,1,4,4,5,3,4,4,4,4,4,4,4,4,2,2,4,3,4,2,4,4,3
多様,たよう,タヨウ,4,2,2,3,3,4,3,3,3,2,2,3,4,3,2,4,1,3,4,4,2,3,4,3,2,2,2,3,2,2,2,2,2,2,4,4,1,5,2,2,3,3,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,4,3,4,4,4
市町村,しちょうそん,シチョウソン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,4,3,4
偶に,たまに,タマニ,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2,3,1,4,4,3,4,4,4,3,4,4,4,4,4,2,4,4,4,4,2,1,4,4,4,5,1,4,3,5,4,4,4,5,4,4,4,1,4,3,4,4,3,5,2,3,4
内閣,ないかく,ナイカク,4,2,2,2,3,4,3,3,3,2,2,3,2,3,2,5,2,3,3,2,2,2,1,2,3,1,1,3,1,1,1,1,2,2,4,1,2,3,1,1,1,4,3,3,4,3,3,3,3,3,3,3,4,1,2,1,3,4,1,4,2,4
交ぜる,まぜる,マゼル,4,4,4,5,4,4,4,4,4,4,5,5,4,4,5,1,2,1,3,2,2,2,4,4,2,3,4,1,2,2,2,2,1,1,1,2,1,1,2,2,3,2,4,4,4,4,4,4,4,4,4,4,2,4,2,1,1,1,4,2,2,2
喜び,よろこび,ヨロコビ,4,3,2,3,3,5,3,4,3,2,3,2,4,3,3,3,4,1,4,1,4,4,1,4,4,4,3,4,4,4,4,4,4,4,4,4,2,1,4,3,2,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,2,3,4
オキナワ,オキナワ,オキナワ,4,4,5,3,4,5,4,3,4,5,4,4,4,4,5,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
折角,せっかく,セッカク,4,5,5,5,4,4,5,4,4,5,5,5,5,4,5,1,5,4,4,5,4,4,5,4,3,5,5,4,5,5,5,3,2,2,2,4,1,4,5,2,5,2,4,3,4,4,4,4,4,4,4,4,2,4,4,4,3,2,5,1,2,2
ヤフー,ヤフー,ヤフー,4,2,1,2,3,5,3,3,3,3,2,2,2,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,2,2,2,3,2,2,2,3,1,1,1,1,1,2,1,1,2,3
働き,はたらき,ハタラキ,4,2,2,2,3,4,3,4,3,2,2,3,2,2,2,4,3,1,4,1,3,3,1,3,3,3,2,4,3,3,3,3,4,3,4,3,1,1,3,3,2,4,4,4,4,4,3,4,3,4,3,3,4,3,3,1,3,4,3,3,3,4
に過ぎない,にすぎない,ニスギナイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
じっと,じっと,ジット,4,4,4,2,3,4,4,4,4,4,4,3,3,3,4,1,4,1,3,2,4,4,5,4,5,4,4,5,4,4,4,4,4,4,3,1,1,4,4,4,5,3,4,3,4,3,3,3,4,3,3,3,3,4,4,1,5,3,5,1,2,3
二階,にかい,ニカイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
勉強する,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
属する,ぞくする,ゾクスル,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,1,1,3,2,2,2,4,2,3,2,1,4,2,2,1,2,1,1,3,2,1,4,2,2,1,4,4,4,3,4,4,3,4,4,4,4,5,3,2,3,3,2,3,4,2,3
ま,ま,マ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,4,3,5,5,5,5,4,5,5,3,4,5,5,5,5,5,5,5,4,3,5,3,5,1,5,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5,5,4,5,5,5
ざるを得ない,ざるをえない,ザルヲエナイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
郵便,ゆうびん,ユウビン,4,4,4,4,4,4,5,3,4,4,4,4,3,4,4,4,2,3,4,2,2,3,1,3,3,2,3,4,2,2,3,1,4,4,4,2,3,2,2,2,1,3,4,3,4,4,3,3,4,3,3,4,3,2,2,1,3,3,3,5,2,3
主に,おもに,オモニ,4,3,2,3,3,4,3,3,3,3,3,2,4,3,3,5,1,1,4,3,1,3,4,3,2,3,3,3,3,3,3,1,3,3,2,1,5,3,3,1,2,2,4,5,4,4,5,4,4,4,5,4,3,4,1,4,3,2,4,2,1,4
無視する,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
にも関わらず,にもかかわらず,ニモカカワラズ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,2,4,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1
重,じゅう,ジュウ,4,5,3,5,3,4,3,4,3,4,3,5,4,4,5,5,4,5,4,1,3,4,4,4,4,4,3,5,4,4,3,3,4,4,4,3,2,2,3,3,4,5,4,4,4,5,4,4,4,4,4,4,5,4,4,3,4,4,4,5,4,4
はっきりする,はっきりする,ハッキリスル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
込める,こめる,コメル,4,2,2,3,3,4,4,3,3,2,3,3,3,3,2,1,4,1,4,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,1,4,1,3,4,4,4,3,4,4,4,4,3,4,3,4,3,4,4,5,4,4,4,2,5,3,4,4
統計,とうけい,トウケイ,4,4,4,2,4,4,3,4,4,4,2,3,3,4,3,4,1,3,4,1,2,2,1,2,2,1,2,2,1,1,2,2,3,3,4,2,4,2,1,2,1,3,4,5,3,4,4,3,4,4,4,3,4,2,2,1,2,4,2,4,3,4
審議,しんぎ,シンギ,4,3,2,2,4,4,3,3,3,2,2,2,4,2,3,4,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,4,1,1,1,2,2,1,3,3,4,2,3,3,4,3,3,3,3,3,2,2,1,2,3,2,4,3,4
戦後,せんご,センゴ,4,3,4,3,3,4,3,3,3,4,3,4,3,3,4,5,2,3,3,2,2,2,1,2,4,2,1,4,2,2,1,2,2,2,4,1,5,4,2,2,1,4,4,4,4,4,4,4,4,4,4,3,4,3,2,1,3,4,2,4,3,3
不可能,ふかのう,フカノウ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,4,1,1,1,1,1,1,4,1,1,4,4,1,4,4,4,1,3,1,1,1,1,1,1,1,1,1,1,3,1,4,5,1,4,1,4,3,4
ニュース,ニュース,ニュース,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,5,4,4,4,1,1,4,1,1,4,4,4,3,3,5,5,5,3,4,4,4,4,4,3,5,5,5,4,4,4,4,5,4,5,3,3,4,4,4,5,4,5,5,5
まさか,まさか,マサカ,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,5,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,5,5,5,5,2,3,2,4,3,3,4,3,4,3,4,2,5,5,4,5,4,5,1,4,4
消費者,しょうひしゃ,ショウヒシャ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,3,4
認識する,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
先日,せんじつ,センジツ,4,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,4,4,5,4,4,4,1,4,4,4,3,4,4,4,3,4,4,3,4,3,1,4,4,4,1,2,4,2,4,5,3,4,3,4,3,4,2,4,4,4,4,4,4,1,4,4
早速,さっそく,サッソク,4,4,3,4,4,4,3,4,3,4,3,4,4,4,3,2,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,4,5,2,4,4,4,5,1,4,4,4,4,4,4,3,3,3,4,2,4,4,4,4,3,4,2,4,5
保全,ほぜん,ホゼン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,1,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,2,2,2,3,3,3
見掛ける,みかける,ミカケル,4,4,4,4,3,4,4,3,3,4,4,3,4,3,4,1,2,1,4,3,1,1,5,4,2,3,4,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2,4,3,4,4,4,4,4,4,4,4,1,4,1,1,1,1,4,1,1,1
たっぷり,たっぷり,タップリ,4,3,3,3,3,4,3,3,4,3,4,3,2,3,3,1,4,1,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,5,1,4,4,4,5,2,3,2,4,3,4,3,3,3,4,4,2,4,4,1,4,3,4,2,3,4
タイム,タイム,タイム,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,1,4,3,4,4,1,1,3,1,1,4,4,4,4,3,4,4,4,1,5,3,4,4,4,3,4,4,4,4,4,4,4,4,4,5,2,4,4,3,4,4,4,4,4,4
自転車,じてんしゃ,ジテンシャ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,4,1,1,1,1,1,1,4,1,1,4,2,3,4,3,4,1,3,1,1,1,1,1,1,1,1,1,1,3,2,4,1,1,4,4,4,5,4
分かり易い,わかりやすい,ワカリヤスイ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
労働者,ろうどうしゃ,ロウドウシャ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,4,1,1,1,1,1,1,1,1,1,1,4,1,3,3,1,1,1,1,3,4
三十一日,さんじゅういちにち,サンジュウイチニチ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
朝鮮,ちょうせん,チョウセン,4,2,2,2,3,4,3,3,3,2,2,3,2,2,2,5,2,4,4,2,3,2,1,1,4,1,1,3,1,1,1,1,2,2,4,1,4,4,1,1,1,4,4,3,4,4,3,4,3,3,3,4,4,1,3,1,4,4,1,4,3,4
執行,しっこう,シッコウ,4,3,1,3,4,4,3,3,3,2,2,2,4,4,2,4,3,3,3,3,3,4,1,4,3,3,2,3,3,3,2,2,4,4,4,3,1,2,2,3,1,3,3,2,3,3,3,2,3,3,3,4,3,3,3,1,3,3,3,4,3,3
一時間,いちじかん,イチジカン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
ふと,ふと,フト,4,3,3,2,3,4,3,4,3,3,3,3,3,3,3,2,3,5,4,1,3,3,5,3,5,2,3,5,2,2,3,4,2,2,4,3,1,1,3,3,5,4,3,2,4,3,3,3,4,3,4,3,4,4,3,4,5,3,5,2,2,3
クラス,クラス,クラス,4,5,5,5,4,4,4,4,4,5,5,5,4,5,5,5,4,1,4,1,4,4,1,1,4,1,1,4,4,4,5,4,4,4,4,1,4,1,4,5,5,3,5,5,5,5,4,4,4,4,4,4,3,4,4,1,4,4,5,5,4,4
条約,じょうやく,ジョウヤク,4,2,2,2,3,4,3,3,3,2,2,3,2,2,2,4,2,2,3,2,2,3,1,3,3,2,1,3,2,3,1,1,3,3,4,1,2,2,2,2,1,4,3,2,3,3,3,3,3,3,3,3,4,3,2,1,3,3,2,4,3,4
命ずる,めいずる,メイズル,4,2,2,3,3,4,3,3,3,2,2,3,3,2,2,1,2,1,3,2,2,4,5,4,3,3,2,1,3,3,2,2,1,1,1,2,1,2,2,2,1,2,3,2,3,3,2,4,2,2,4,3,2,4,2,4,4,1,4,2,1,3
三時,さんじ,サンジ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
自分自身,じぶんじしん,ジブンジシン,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,3,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,1,4,3,4,1,3,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,4,1
我が家,わがや,ワガヤ,4,3,3,4,3,4,3,3,3,2,4,4,3,3,3,1,3,1,4,3,3,3,1,3,2,2,3,1,2,2,3,3,3,3,4,3,1,2,3,3,1,2,4,2,4,4,3,3,3,4,3,4,1,4,3,1,3,3,3,2,2,3
ネットワーク,ネットワーク,ネットワーク,4,3,2,3,4,4,3,3,3,3,2,2,4,4,2,4,2,1,4,2,3,3,1,1,2,1,1,2,2,2,2,2,4,4,4,2,4,2,2,2,4,2,4,5,3,4,4,4,4,4,4,4,3,2,2,5,3,4,2,4,4,4
赤,あか,アカ,4,5,5,5,4,4,5,4,4,5,5,4,4,5,5,4,4,5,4,1,4,4,3,4,4,4,4,5,4,4,4,4,5,4,4,4,5,1,4,4,3,5,4,4,4,4,5,4,4,4,4,4,5,4,4,3,4,4,4,4,4,4
寂しい,さびしい,サビシイ,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,4,4,4,5,4,4,4,5,4,4,4,5,5,1,1,3,5,1,4,4,4,4,3,4,2,5,5,5,4,4,4,4,4,2,4,4,4,4,4,5,2,3,4
考慮する,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
塗る,ぬる,ヌル,4,4,4,5,3,5,3,4,4,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,3,4,4,3,3,4,4,2,2,2,5,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,5,5
一気,いっき,イッキ,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,1,4,4,2,2,4,1,4,1,4,4,4,4,4,4,1,3,3,2,3,1,1,4,2,2,3,4,3,4,4,3,3,3,3,3,4,2,5,2,4,4,2,5,1,2,4
さっき,さっき,サッキ,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,3,3,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,4,2,1,5,5,5,5,2,5,5,5,4,4,5,5,5,5,4,2,5,5,4,5,4,5,1,5,5
意識する,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
完成する,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ビル,ビル,ビル,4,4,4,4,4,4,4,3,5,4,4,5,4,4,4,5,4,1,4,1,4,4,1,1,4,1,1,4,4,4,4,4,5,5,4,1,5,1,4,4,5,3,4,3,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,5,4,4
プログラム,プログラム,プログラム,4,4,3,4,4,4,4,3,4,3,3,3,4,4,3,4,3,1,5,3,4,4,1,1,3,1,1,3,3,3,3,3,4,4,5,4,4,3,3,3,4,3,4,5,4,5,4,3,4,4,4,5,4,3,4,5,3,4,3,4,4,4
メニュー,メニュー,メニュー,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,3,4,1,5,4,4,4,1,1,3,1,1,3,3,4,4,4,3,3,4,4,2,3,3,4,5,1,4,4,4,4,4,3,3,4,3,4,2,4,4,5,3,4,4,3,4,4
自動車,じどうしゃ,ジドウシャ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,3,1,1,1,4,1,1,1,1,1,1,2,1,1,4,2,4,4,2,2,1,4,1,1,1,1,1,1,1,1,1,1,5,2,3,3,1,4,2,5,4,4
宜しい,よろしい,ヨロシイ,4,4,4,4,5,4,3,3,3,5,4,4,5,5,4,1,5,1,4,4,4,4,5,4,2,4,4,4,4,4,4,3,1,1,4,4,1,4,4,2,5,2,4,4,4,4,4,4,4,5,4,4,2,4,4,3,2,2,4,1,2,2
をはじめ,をはじめ,ヲハジメ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
久し振り,ひさしぶり,ヒサシブリ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,3,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1
削除,さくじょ,サクジョ,4,3,3,3,4,4,3,3,3,3,3,3,4,3,3,3,3,2,4,3,3,3,1,3,2,1,2,2,1,1,2,2,3,3,4,3,2,2,2,2,1,1,4,4,3,4,4,3,4,4,4,4,2,2,3,4,2,4,2,3,4,4
前項,ぜんこう,ゼンコウ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1,1,1
三十日,さんじゅうにち,サンジュウニチ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ガラス,ガラス,ガラス,4,4,3,5,3,4,3,4,4,3,4,3,4,4,4,4,3,4,4,1,4,4,1,1,4,2,1,5,3,3,3,3,4,4,4,2,3,3,3,4,5,4,4,4,4,5,3,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4
ホッカイドウ,ホッカイドウ,ホッカイドウ,4,5,5,4,3,4,4,3,5,4,5,5,4,5,4,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1
生じる,しょうじる,ショウジル,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,3,3,3,2,1,1,4,1,1,4,2,2,2,4,1,1,3,3,1,4,3,4,1,5,1,1,1,1,1,1,1,1,1,1,5,1,3,3,3,3,1,4,3,3
各種,かくしゅ,カクシュ,4,2,1,3,4,4,3,3,3,2,2,2,4,3,2,4,2,3,4,1,2,2,1,2,3,2,2,3,2,2,2,2,1,2,4,3,1,2,2,2,1,4,3,4,3,3,3,3,3,3,3,4,4,3,2,3,3,4,2,4,3,3
サイズ,サイズ,サイズ,4,4,4,5,4,4,5,4,3,4,4,4,4,4,4,4,3,1,5,3,4,4,1,1,3,1,1,3,3,3,4,4,4,4,4,1,3,3,4,4,5,2,4,4,4,4,4,4,4,4,4,5,3,4,4,3,4,4,4,5,4,4
たった,たった,タッタ,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,3,4,4,4,1,1,4,1,1,5,5,5,4,4,4,4,4,1,1,4,4,4,5,2,1,1,1,1,1,1,1,1,1,1,2,1,4,3,4,4,1,2,4,4
セット,セット,セット,4,5,4,5,5,4,4,4,5,4,5,5,5,5,5,4,4,1,5,4,4,4,1,1,3,1,1,4,4,4,4,4,4,4,4,1,4,3,4,4,5,3,5,5,4,4,5,4,5,4,4,5,2,4,4,5,4,5,4,4,5,5
普及,ふきゅう,フキュウ,4,3,3,2,4,4,3,3,4,2,4,2,4,2,4,4,2,3,4,1,2,2,1,2,2,1,2,3,1,1,2,1,2,1,4,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,3,4,3,2,1,3,4,2,4,4,4
成る程,なるほど,ナルホド,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,4,2,2,5,5,5,5,2,4,3,4,4,4,4,5,5,5,3,1,5,5,5,5,4,5,2,4,5
熱,ねつ,ネツ,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,4,1,4,4,1,4,4,4,4,4,4,4,4,5,4,4,4,5,2,1,4,4,2,4,4,3,4,5,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4
圏,けん,ケン,4,3,3,3,3,4,3,3,3,3,4,4,2,3,3,5,3,2,3,1,2,3,4,3,3,3,2,4,3,3,2,2,3,3,4,2,4,2,3,1,4,3,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,4,3,5,3,3
低,てい,テイ,4,4,4,3,4,4,4,4,3,4,3,3,4,3,4,4,2,5,4,1,3,4,4,4,3,3,3,3,3,3,3,2,4,4,4,3,2,1,2,3,1,4,4,4,4,5,4,4,5,4,4,4,3,3,3,3,3,4,3,4,3,4
有り,あり,アリ,4,5,4,5,5,4,5,5,4,5,5,4,5,5,5,2,4,1,4,5,3,4,1,4,4,4,4,1,4,4,4,2,3,3,4,1,4,2,2,4,5,4,3,4,2,3,3,3,3,3,3,5,4,4,3,4,2,4,4,4,2,2
ロシア,ロシア,ロシア,4,4,4,4,3,4,3,3,3,4,5,3,3,4,4,5,3,3,4,3,4,1,1,1,4,1,1,3,1,2,3,2,4,4,4,1,5,4,2,3,4,5,4,3,4,4,3,4,3,3,3,4,4,1,4,3,4,4,1,5,4,4
小学,しょうがく,ショウガク,4,4,4,4,5,5,4,4,4,5,4,4,4,4,5,4,2,3,3,2,2,3,1,3,2,3,4,4,3,3,4,1,2,2,3,1,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,3,3,2,1,4,3,3,4,3,3
入力する,-,-,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
トイレ,トイレ,トイレ,4,5,5,4,4,4,5,3,5,5,5,4,4,5,5,3,4,1,4,4,5,5,1,1,4,1,1,4,4,4,5,4,4,4,4,1,3,4,4,4,5,1,4,3,5,4,4,4,4,4,5,4,2,4,5,1,4,4,4,3,4,4
留まる,とまる,トマル,4,3,2,3,4,4,3,4,3,2,3,3,3,3,2,2,2,1,3,3,2,3,4,3,3,3,2,1,3,3,3,4,1,1,2,3,1,4,2,3,4,2,4,4,3,5,4,4,3,3,3,3,2,3,2,3,4,2,4,4,3,3
